time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,logged_at
2025-12-11 09:00:00,4216.476,4221.836,4210.327,4218.579,BULLISH,2.103,3.257,6.149,Spinning Top,53.81,4215.12497,4210.2086,3.13622,-0.81939,28.9,11.95879,,,,,2025-12-11 09:00:00
2025-12-11 10:00:00,4218.51,4225.931,4211.732,4216.953,BEARISH,1.557,7.421,5.221,Spinning Top,52.52,4215.29906,4210.47309,2.90882,-0.83743,26.7,12.25748,,,,,2025-12-11 10:00:00
2025-12-11 11:00:00,4216.923,4219.217,4209.648,4211.174,BEARISH,5.749,2.294,1.526,,48.1,4214.9062,4210.50058,2.2365,-1.2078,25.8,11.89902,,,,,2025-12-11 11:00:00
2025-12-11 12:00:00,4211.197,4220.516,4208.776,4220.383,BULLISH,9.186,0.133,2.421,,54.65,4215.4278,4210.88812,2.41889,-0.82033,24.09,11.87782,,,,,2025-12-11 12:00:00
2025-12-11 13:00:00,4220.473,4223.299,4205.192,4220.986,BULLISH,0.513,2.313,15.281,Doji,55.05,4215.95715,4211.28412,2.58233,-0.52551,24.43,12.70837,,,,,2025-12-11 13:00:00
2025-12-11 14:00:00,4221.06,4244.471,4217.824,4230.21,BULLISH,9.15,14.261,3.236,,60.75,4217.31457,4212.02631,3.41677,0.24714,26.36,14.56686,,,,,2025-12-11 14:00:00
2025-12-11 15:00:00,4230.14,4261.54,4226.155,4256.005,BULLISH,25.865,5.535,3.985,,71.61,4220.99937,4213.75096,6.08931,2.33575,30.69,17.34261,,,,,2025-12-11 15:00:00
2025-12-11 16:00:00,4255.933,4279.227,4250.067,4273.495,BULLISH,17.562,5.732,5.866,,76.38,4225.99895,4216.09387,9.509,4.60435,34.43,18.91826,,,,,2025-12-11 16:00:00
2025-12-11 17:00:00,4273.527,4281.892,4272.104,4278.625,BULLISH,5.098,3.267,1.423,,77.57,4231.01096,4218.54607,12.48912,6.06757,37.68,17.70089,,,,,2025-12-11 17:00:00
2025-12-11 18:00:00,4278.603,4285.959,4266.73,4268.134,BEARISH,10.469,7.356,1.404,,69.82,4234.54649,4220.49069,13.84475,5.93856,37.62,17.90464,,,,,2025-12-11 18:00:00
2025-12-11 19:00:00,4268.11,4277.727,4262.962,4273.621,BULLISH,5.511,4.106,5.148,,71.43,4238.26787,4222.57424,15.18679,5.82448,35.75,17.48602,,,,,2025-12-11 19:00:00
2025-12-11 20:00:00,4273.598,4276.498,4264.227,4276.268,BULLISH,2.67,0.23,9.371,Hammer ↑,72.19,4241.88693,4224.67987,16.27633,5.53122,34.13,16.79069,,,,,2025-12-11 20:00:00
2025-12-11 21:00:00,4276.227,4283.66,4272.525,4280.179,BULLISH,3.952,3.481,3.702,,73.34,4245.53379,4226.85631,17.25647,5.20908,32.73,16.03659,,,,,2025-12-11 21:00:00
2025-12-11 23:00:00,4282.929,4283.115,4272.422,4276.523,BEARISH,6.406,0.186,4.101,,70.42,4248.48515,4228.80402,17.53607,4.39095,31.45,15.32412,,,,,2025-12-11 23:00:00
2025-12-12 00:00:00,4276.471,4280.202,4268.83,4269.654,BEARISH,6.817,3.731,0.824,,65.19,4250.50123,4230.40598,17.00735,3.08978,27.99,14.79717,,,,,2025-12-12 00:00:00
2025-12-12 01:00:00,4269.694,4276.116,4264.738,4271.055,BULLISH,1.361,5.061,4.956,Spinning Top,65.75,4252.45873,4232.00006,16.51105,2.07478,25.75,14.34128,,,,,2025-12-12 01:00:00
2025-12-12 02:00:00,4271.031,4276.891,4269.416,4270.501,BEARISH,0.53,5.86,1.085,Doji,65.3,4254.17704,4233.5099,15.88985,1.16287,23.8,13.42577,,,,,2025-12-12 02:00:00
